Country,ISO_Code,Level,GDLCODE,Region,"2018"
"Sierra Leone","SLE","Subnat","SLEr111","Moyamba",20.8
"Sierra Leone","SLE","Subnat","SLEr104","Port Loko",27.8
"Sierra Leone","SLE","Subnat","SLEr112","Pujehun",21.7
"Sierra Leone","SLE","Subnat","SLEr105","Tonkolili",20.1
"Sierra Leone","SLE","Subnat","SLEr113","Western Rural",42.0
"Sierra Leone","SLE","Subnat","SLEr114","Western Urban",57.6
"Somalia","SOM","National","SOMt","Total",35.5
"Somalia","SOM","Urb/rur","SOMtu","Urban",47.9
"Somalia","SOM","Urb/rur","SOMtr","Rural",20.6
"Somalia","SOM","Poverty","SOMp1","Poor",24.1
"Somalia","SOM","Poverty","SOMp0","Nonpoor",65.7
"Somalia","SOM","Wealth quartiles","SOMw41","Lowest 25%",10.9
"Somalia","SOM","Wealth quartiles","SOMw42","Second 25%",25.2
"Somalia","SOM","Wealth quartiles","SOMw43","Third 25%",40.9
"Somalia","SOM","Wealth quartiles","SOMw44","Highest 25%",65.1
"Somalia","SOM","Subnat","SOMr102","Awdal",30.1
"Somalia","SOM","Subnat","SOMr109","Bakool",
"Somalia","SOM","Subnat","SOMr116","Banadir",
"Somalia","SOM","Subnat","SOMr108","Bari",39.6
"Somalia","SOM","Subnat","SOMr110","Bay",
"Somalia","SOM","Subnat","SOMr117","Galguduud",
"Somalia","SOM","Subnat","SOMr111","Gedo",
"Somalia","SOM","Subnat","SOMr113","Hiran",
"Somalia","SOM","Subnat","SOMr118","Lower Juba",
"Somalia","SOM","Subnat","SOMr115","Lower Shabelle",
"Somalia","SOM","Subnat","SOMr112","Middle Juba",
"Somalia","SOM","Subnat","SOMr114","Middle Shabelle",
"Somalia","SOM","Subnat","SOMr106","Mudug",37.5
"Somalia","SOM","Subnat","SOMr107","Nugal",35.8
"Somalia","SOM","Subnat","SOMr103","Sanaag",21.3
"Somalia","SOM","Subnat","SOMr104","Sool",27.0
"Somalia","SOM","Subnat","SOMr105","Togdhere",25.9
"Somalia","SOM","Subnat","SOMr101","W Galbeed",41.5
"South Africa","ZAF","National","ZAFt","Total",71.5
"South Africa","ZAF","Urb/rur","ZAFtu","Urban",77.7
"South Africa","ZAF","Urb/rur","ZAFtr","Rural",58.4
"South Africa","ZAF","Poverty","ZAFp1","Poor",36.0
"South Africa","ZAF","Poverty","ZAFp0","Nonpoor",79.4
"South Africa","ZAF","Wealth quartiles","ZAFw41","Lowest 25%",43.6
"South Africa","ZAF","Wealth quartiles","ZAFw42","Second 25%",65.6
"South Africa","ZAF","Wealth quartiles","ZAFw43","Third 25%",82.3
"South Africa","ZAF","Wealth quartiles","ZAFw44","Highest 25%",94.6
"South Africa","ZAF","Subnat","ZAFr102","Eastern Cape",63.4
"South Africa","ZAF","Subnat","ZAFr104","Free State",78.8
"South Africa","ZAF","Subnat","ZAFr107","Gauteng",74.9
"South Africa","ZAF","Subnat","ZAFr105","KwaZulu Natal",69.5
"South Africa","ZAF","Subnat","ZAFr108","Mpumalanga",65.3
"South Africa","ZAF","Subnat","ZAFr106","North West",65.8
"South Africa","ZAF","Subnat","ZAFr103","Northern Cape",74.9
"South Africa","ZAF","Subnat","ZAFr109","Northern Province",63.9
"South Africa","ZAF","Subnat","ZAFr101","Western Cape",86.3
"South Sudan","SSD","National","SSDt","Total",
"South Sudan","SSD","Urb/rur","SSDtu","Urban",
"South Sudan","SSD","Urb/rur","SSDtr","Rural",
"South Sudan","SSD","Poverty","SSDp1","Poor",
"South Sudan","SSD","Poverty","SSDp0","Nonpoor",
"South Sudan","SSD","Wealth quartiles","SSDw41","Lowest 25%",
"South Sudan","SSD","Wealth quartiles","SSDw42","Second 25%",
"South Sudan","SSD","Wealth quartiles","SSDw43","Third 25%",
"South Sudan","SSD","Wealth quartiles","SSDw44","Highest 25%",
"South Sudan","SSD","Subnat","SSDr109","Central Equatoria",
"South Sudan","SSD","Subnat","SSDr110","Eastern Equatoria",
"South Sudan","SSD","Subnat","SSDr102","Jonglei",
"South Sudan","SSD","Subnat","SSDr107","Lakes",
"South Sudan","SSD","Subnat","SSDr105","Northern Bahr El Ghazal",
"South Sudan","SSD","Subnat","SSDr103","Unity",
"South Sudan","SSD","Subnat","SSDr101","Upper Nile",
"South Sudan","SSD","Subnat","SSDr104","Warrap",
"South Sudan","SSD","Subnat","SSDr106","Western Bahr El Ghazal",
"South Sudan","SSD","Subnat","SSDr108","Western Equatoria",
"Sudan","SDN","National","SDNt","Total",35.9
"Sudan","SDN","Urb/rur","SDNtu","Urban",54.1
"Sudan","SDN","Urb/rur","SDNtr","Rural",28.1
"Sudan","SDN","Poverty","SDNp1","Poor",21.4
"Sudan","SDN","Poverty","SDNp0","Nonpoor",69.9
"Sudan","SDN","Wealth quartiles","SDNw41","Lowest 25%",12.3
"Sudan","SDN","Wealth quartiles","SDNw42","Second 25%",18.8
"Sudan","SDN","Wealth quartiles","SDNw43","Third 25%",40.2
"Sudan","SDN","Wealth quartiles","SDNw44","Highest 25%",72.2
"Sudan","SDN","Subnat","SDNr105","Al Gedarif",25.3
"Sudan","SDN","Subnat","SDNr107","Al Gezira",49.7
"Sudan","SDN","Subnat","SDNr110","Blue Nile",34.1
"Sudan","SDN","Subnat","SDNr104","Kassala",30.1
"Sudan","SDN","Subnat","SDNr106","Khartoum",61.5
"Sudan","SDN","Subnat","SDNr102","Nahr El Nil",53.2
"Sudan","SDN","Subnat","SDNr113","North Darfur",17.7
"Sudan","SDN","Subnat","SDNr111","North Kordofan",23.5
"Sudan","SDN","Subnat","SDNr101","Northern",63.8
"Sudan","SDN","Subnat","SDNr103","Red Sea",32.4
"Sudan","SDN","Subnat","SDNr109","Sinnar",35.8
"Sudan","SDN","Subnat","SDNr115","South Darfur",19.9
"Sudan","SDN","Subnat","SDNr112","South Kordofan",21.1
"Sudan","SDN","Subnat","SDNr114","West Darfur",19.2
"Sudan","SDN","Subnat","SDNr108","White Nile",33.5
"Suriname","SUR","National","SURt","Total",84.3
"Suriname","SUR","Urb/rur","SURtu","Urban",88.2
"Suriname","SUR","Urb/rur","SURtr","Rural",72.8
"Suriname","SUR","Poverty","SURp1","Poor",38.1
"Suriname","SUR","Poverty","SURp0","Nonpoor",86.7
"Suriname","SUR","Wealth quartiles","SURw41","Lowest 25%",65.2
"Suriname","SUR","Wealth quartiles","SURw42","Second 25%",86.4
"Suriname","SUR","Wealth quartiles","SURw43","Third 25%",91.2
"Suriname","SUR","Wealth quartiles","SURw44","Highest 25%",94.4
"Suriname","SUR","Subnat","SURr105","Brokopondo and Sipaliwini",55.4
"Suriname","SUR","Subnat","SURr104","Commewijne and Marowijne",80.2
"Suriname","SUR","Subnat","SURr103","Nickerie, Coronie and Saramacca",86.3
"Suriname","SUR","Subnat","SURr101","Paramaribo",88.9
"Suriname","SUR","Subnat","SURr102","Wanica and Para",86.5
"Syria","SYR","National","SYRt","Total",
"Syria","SYR","Urb/rur","SYRtu","Urban",
"Syria","SYR","Urb/rur","SYRtr","Rural",
"Syria","SYR","Poverty","SYRp1","Poor",
"Syria","SYR","Poverty","SYRp0","Nonpoor",
"Syria","SYR","Wealth quartiles","SYRw41","Lowest 25%",
"Syria","SYR","Wealth quartiles","SYRw42","Second 25%",
"Syria","SYR","Wealth quartiles","SYRw43","Third 25%",
"Syria","SYR","Wealth quartiles","SYRw44","Highest 25%",
"Syria","SYR","Subnat","SYRr111","Al Hasaka",
"Syria","SYR","Subnat","SYRr106","Al Latakia",
"Syria","SYR","Subnat","SYRr114","Al Qunitara - Quneitra",
"Syria","SYR","Subnat","SYRr109","Al Raka-Raqqa",
"Syria","SYR","Subnat","SYRr112","Al Swida - Sweida",
"Syria","SYR","Subnat","SYRr101","Damascus",
"Syria","SYR","Subnat","SYRr113","Daraa",
"Syria","SYR","Subnat","SYRr110","Der El Zour - Deir Ezzor",
"Syria","SYR","Subnat","SYRr107","Edlab Idleb",
"Syria","SYR","Subnat","SYRr108","Halab - Aleppo",
"Syria","SYR","Subnat","SYRr104","Hamaa",
"Syria","SYR","Subnat","SYRr103","Homs",
"Syria","SYR","Subnat","SYRr102","Rural Damascus",
"Syria","SYR","Subnat","SYRr105","Tartous",
"Tajikistan","TJK","National","TJKt","Total",71.5
"Tajikistan","TJK","Urb/rur","TJKtu","Urban",82.9
"Tajikistan","TJK","Urb/rur","TJKtr","Rural",66.5
"Tajikistan","TJK","Poverty","TJKp1","Poor",43.1
"Tajikistan","TJK","Poverty","TJKp0","Nonpoor",74.3
"Tajikistan","TJK","Wealth quartiles","TJKw41","Lowest 25%",56.4
"Tajikistan","TJK","Wealth quartiles","TJKw42","Second 25%",68.9
"Tajikistan","TJK","Wealth quartiles","TJKw43","Third 25%",75.9
"Tajikistan","TJK","Wealth quartiles","TJKw44","Highest 25%",84.9
"Tajikistan","TJK","Subnat","TJKr104","DRS",71.8
"Tajikistan","TJK","Subnat","TJKr101","Duchanbe",86.3
"Tajikistan","TJK","Subnat","TJKr105","GBAO",68.8
"Tajikistan","TJK","Subnat","TJKr102","Khatlon",67.7
"Tajikistan","TJK","Subnat","TJKr103","Sughd (formerly Leninabad)",70.2
"Tanzania","TZA","National","TZAt","Total",30.1
"Tanzania","TZA","Urb/rur","TZAtu","Urban",48.7
"Tanzania","TZA","Urb/rur","TZAtr","Rural",21.0
"Tanzania","TZA","Poverty","TZAp1","Poor",21.5
"Tanzania","TZA","Poverty","TZAp0","Nonpoor",68.8
"Tanzania","TZA","Wealth quartiles","TZAw41","Lowest 25%",12.5
"Tanzania","TZA","Wealth quartiles","TZAw42","Second 25%",16.6
"Tanzania","TZA","Wealth quartiles","TZAw43","Third 25%",30.5
"Tanzania","TZA","Wealth quartiles","TZAw44","Highest 25%",61.0
"Tanzania","TZA","Subnat","TZAr202"," Arusha, Manyara",29.3
"Tanzania","TZA","Subnat","TZAr207"," Dar Es Salam",56.2
"Tanzania","TZA","Subnat","TZAr201"," Dodoma",19.1
"Tanzania","TZA","Subnat","TZAr211"," Iringa, Njombe",30.8
"Tanzania","TZA","Subnat","TZAr218"," Kagera",22.4
"Tanzania","TZA","Subnat","TZAr216"," Kigoma",22.5
"Tanzania","TZA","Subnat","TZAr203"," Kilimanjaro",42.7
"Tanzania","TZA","Subnat","TZAr208"," Lindi",22.8
"Tanzania","TZA","Subnat","TZAr220"," Mara",26.5
"Tanzania","TZA","Subnat","TZAr212"," Mbeya",26.9
"Tanzania","TZA","Subnat","TZAr205"," Morogoro",26.9
"Tanzania","TZA","Subnat","TZAr209"," Mtwara",23.3
"Tanzania","TZA","Subnat","TZAr219"," Mwanza, Geita",26.2
"Tanzania","TZA","Subnat","TZAr224"," Pemba North",38.3
"Tanzania","TZA","Subnat","TZAr225"," Pemba South",41.4
"Tanzania","TZA","Subnat","TZAr206"," Pwani",27.8
"Tanzania","TZA","Subnat","TZAr215"," Rukwa, Katavi",20.0
"Tanzania","TZA","Subnat","TZAr210"," Ruvuma",27.3
"Tanzania","TZA","Subnat","TZAr217"," Shinyanga, Simiyu",26.1
"Tanzania","TZA","Subnat","TZAr213"," Singida",23.4
"Tanzania","TZA","Subnat","TZAr214"," Tabora",24.6
"Tanzania","TZA","Subnat","TZAr204"," Tanga",35.0
"Tanzania","TZA","Subnat","TZAr221"," Zanzibar North",36.6
"Tanzania","TZA","Subnat","TZAr222"," Zanzibar South",43.3
"Tanzania","TZA","Subnat","TZAr223"," Zanzibar West",67.9
"Thailand","THA","National","THAt","Total",86.5
"Thailand","THA","Urb/rur","THAtu","Urban",87.6
"Thailand","THA","Urb/rur","THAtr","Rural",85.6
"Thailand","THA","Poverty","THAp1","Poor",43.3
"Thailand","THA","Poverty","THAp0","Nonpoor",86.9
"Thailand","THA","Wealth quartiles","THAw41","Lowest 25%",76.4
"Thailand","THA","Wealth quartiles","THAw42","Second 25%",85.1
"Thailand","THA","Wealth quartiles","THAw43","Third 25%",90.1
"Thailand","THA","Wealth quartiles","THAw44","Highest 25%",94.7
"Thailand","THA","Subnat","THAr101","Bangkok",87.2
"Thailand","THA","Subnat","THAr102","Central",86.8
"Thailand","THA","Subnat","THAr103","North",86.6
"Thailand","THA","Subnat","THAr104","Northeast",86.2
"Thailand","THA","Subnat","THAr105","South",86.0
"Timor Leste","TLS","National","TLSt","Total",48.7
"Timor Leste","TLS","Urb/rur","TLStu","Urban",73.0
"Timor Leste","TLS","Urb/rur","TLStr","Rural",41.1
"Timor Leste","TLS","Poverty","TLSp1","Poor",29.7
"Timor Leste","TLS","Poverty","TLSp0","Nonpoor",71.7
"Timor Leste","TLS","Wealth quartiles","TLSw41","Lowest 25%",21.2
"Timor Leste","TLS","Wealth quartiles","TLSw42","Second 25%",37.2
"Timor Leste","TLS","Wealth quartiles","TLSw43","Third 25%",56.6
"Timor Leste","TLS","Wealth quartiles","TLSw44","Highest 25%",79.9
"Timor Leste","TLS","Subnat","TLSr101","Aileu",45.3
"Timor Leste","TLS","Subnat","TLSr102","Ainaro",35.5
"Timor Leste","TLS","Subnat","TLSr103","Baucau",46.8
"Timor Leste","TLS","Subnat","TLSr104","Bobonaro",49.9
"Timor Leste","TLS","Subnat","TLSr105","Cova Lima",44.2
"Timor Leste","TLS","Subnat","TLSr106","Dili",73.6
"Timor Leste","TLS","Subnat","TLSr107","Ermera",37.0
"Timor Leste","TLS","Subnat","TLSr109","Lautem",50.3
"Timor Leste","TLS","Subnat","TLSr108","Liquica",46.0
"Timor Leste","TLS","Subnat","TLSr111","Manatuto",44.9
"Timor Leste","TLS","Subnat","TLSr110","Manufahi",49.1
"Timor Leste","TLS","Subnat","TLSr112","Oecussi",33.0
"Timor Leste","TLS","Subnat","TLSr113","Viqueque",42.3
"Togo","TGO","National","TGOt","Total",43.0
"Togo","TGO","Urb/rur","TGOtu","Urban",54.1
"Togo","TGO","Urb/rur","TGOtr","Rural",34.3
"Togo","TGO","Poverty","TGOp1","Poor",33.6
"Togo","TGO","Poverty","TGOp0","Nonpoor",63.9
"Togo","TGO","Wealth quartiles","TGOw41","Lowest 25%",26.0
"Togo","TGO","Wealth quartiles","TGOw42","Second 25%",35.1
"Togo","TGO","Wealth quartiles","TGOw43","Third 25%",46.3
"Togo","TGO","Wealth quartiles","TGOw44","Highest 25%",64.7
"Togo","TGO","Subnat","TGOr104","Centrale",40.2
"Togo","TGO","Subnat","TGOr105","Kara",39.4
"Togo","TGO","Subnat","TGOr101","Lome",56.4
"Togo","TGO","Subnat","TGOr102","Maritime",38.6
"Togo","TGO","Subnat","TGOr103","Plateaux",36.3
"Togo","TGO","Subnat","TGOr106","Savanes",36.0
"Tonga","TON","National","TONt","Total",79.8
"Tonga","TON","Urb/rur","TONtu","Urban",85.2
"Tonga","TON","Urb/rur","TONtr","Rural",78.2
"Tonga","TON","Poverty","TONp1","Poor",44.7
"Tonga","TON","Poverty","TONp0","Nonpoor",81.2
"Tonga","TON","Wealth quartiles","TONw41","Lowest 25%",65.0
"Tonga","TON","Wealth quartiles","TONw42","Second 25%",78.2
"Tonga","TON","Wealth quartiles","TONw43","Third 25%",84.9
"Tonga","TON","Wealth quartiles","TONw44","Highest 25%",91.1
"Tonga","TON","Subnat","TONr104","Eua",76.4
"Tonga","TON","Subnat","TONr103","Ha-apai",65.1
"Tonga","TON","Subnat","TONr105","Ongo Niua",64.4
"Tonga","TON","Subnat","TONr101","Tongatapu",82.9
"Tonga","TON","Subnat","TONr102","Vava-u",76.0
"Trinidad & Tobago","TTO","National","TTOt","Total",86.9
"Trinidad & Tobago","TTO","Urb/rur","TTOu","Urban",88.2
"Trinidad & Tobago","TTO","Urb/rur","TTOr","Rural",85.1
"Trinidad & Tobago","TTO","Poverty","TTOp1","Poor",35.7
"Trinidad & Tobago","TTO","Poverty","TTOp0","Nonpoor",88.2
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw41","Lowest 25%",73.8
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw42","Second 25%",87.3
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw43","Third 25%",91.6
"Trinidad & Tobago","TTO","Wealth quartiles","TTOw44","Highest 25%",95.0
"Trinidad & Tobago","TTO","Subnat","TTOr103","Central",88.9
"Trinidad & Tobago","TTO","Subnat","TTOr102","East",81.1
"Trinidad & Tobago","TTO","Subnat","TTOr101","North West",86.5
"Trinidad & Tobago","TTO","Subnat","TTOr104","South West",85.9
"Trinidad & Tobago","TTO","Subnat","TTOr105","Tobago",87.9
"Tunisia","TUN","National","TUNt","Total",84.7
"Tunisia","TUN","Urb/rur","TUNtu","Urban",87.5
"Tunisia","TUN","Urb/rur","TUNtr","Rural",78.1
"Tunisia","TUN","Poverty","TUNp1","Poor",39.9
"Tunisia","TUN","Poverty","TUNp0","Nonpoor",85.2
"Tunisia","TUN","Wealth quartiles","TUNw41","Lowest 25%",92.8
"Tunisia","TUN","Wealth quartiles","TUNw42","Second 25%",88.0
"Tunisia","TUN","Wealth quartiles","TUNw43","Third 25%",83.0
"Tunisia","TUN","Wealth quartiles","TUNw44","Highest 25%",75.0
"Tunisia","TUN","Subnat","TUNr105","Centre Est (Sousse, Monastir, Mahdia, Sfax)",85.4
"Tunisia","TUN","Subnat","TUNr104","Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",79.2
"Tunisia","TUN","Subnat","TUNr101","Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",88.8
"Tunisia","TUN","Subnat","TUNr102","Nord Est (Nabeul, Zaghouan, Bizerte)",83.6
"Tunisia","TUN","Subnat","TUNr103","Nord Ouest (Beja, Jendouba, Kef, Siliana)",82.7
"Tunisia","TUN","Subnat","TUNr107","Sud Est (Gabes, Medinine, Tataouine)",83.8
"Tunisia","TUN","Subnat","TUNr106","Sud Ouest (Gafsa, Tozeur, Kebili)",82.6
"Turkey","TUR","National","TURt","Total",87.7
"Turkey","TUR","Urb/rur","TURtu","Urban",90.7
"Turkey","TUR","Urb/rur","TURtr","Rural",76.2
"Turkey","TUR","Poverty","TURp1","Poor",40.5
"Turkey","TUR","Poverty","TURp0","Nonpoor",88.0
"Turkey","TUR","Wealth quartiles","TURw41","Lowest 25%",75.7
"Turkey","TUR","Wealth quartiles","TURw42","Second 25%",88.8
"Turkey","TUR","Wealth quartiles","TURw43","Third 25%",91.8
"Turkey","TUR","Wealth quartiles","TURw44","Highest 25%",94.5
"Turkey","TUR","Subnat","TURr103","Aegean (Afyon, Aydin, Denizli, Izmir, Kutahya, Manisa, Mugla, Usak)",86.9
"Turkey","TUR","Subnat","TURr107","Central Anatolia (Kayseri, Kirsehir, Nevsehir, Nigde, Sivas, Yozgat, Aksaray, Kirikkale)",86.7
"Turkey","TUR","Subnat","TURr111","Central East Anatolia (Bingol, Bitlis, Elazig, Hakkari, Malatya, Mus, Tunceli, Van)",85.1
"Turkey","TUR","Subnat","TURr109","East Black Sea (Artvin, Giresun, Gumushane, Ordu, Rize, Trabzon)",82.6
"Turkey","TUR","Subnat","TURr104","East Marmara (Bilecik, Bolu, Bursa, Duzce, Eskisehir, Kocaeli, Sakarya, Yalova)",88.5
"Turkey","TUR","Subnat","TURr101","Istanbul",91.9
"Turkey","TUR","Subnat","TURr106","Mediterranean (Adana, Antalya, Burdur, Hatay, Isparta, Icel, K Maras, Osmaniye)",86.6
"Turkey","TUR","Subnat","TURr110","North East Anatolia (Agri, Erzincan, Erzurum, Kars, Bayburt, Ardahan, Igdir)",79.9
"Turkey","TUR","Subnat","TURr112","South East Anatolia (Adiyaman, Diyarbakir, Gaziantep, Mardin, Siirt, Sanliurfa, Batman, Sirnak, Kili",83.9
"Turkey","TUR","Subnat","TURr105","West Anatolia (Ankara, Konya, Karaman)",90.2
"Turkey","TUR","Subnat","TURr108","West Black Sea (Amasya, Cankiri, Corum, Kastamonu, Samsun, Sinop, Tokat, Zonguldak, Bartin, Karabuk)",86.8
"Turkey","TUR","Subnat","TURr102","West Marmara (Balikesir, Canakkale, Edirne, Kirklareli, Tekirdag)",86.1
"Turkmenistan","TKM","National","TKMt","Total",83.7
"Turkmenistan","TKM","Urb/rur","TKMtu","Urban",89.4
"Turkmenistan","TKM","Urb/rur","TKMtr","Rural",78.4
"Turkmenistan","TKM","Poverty","TKMp1","Poor",
"Turkmenistan","TKM","Poverty","TKMp0","Nonpoor",
"Turkmenistan","TKM","Wealth quartiles","TKMw41","Lowest 25%",76.4
"Turkmenistan","TKM","Wealth quartiles","TKMw42","Second 25%",79.2
"Turkmenistan","TKM","Wealth quartiles","TKMw43","Third 25%",85.3
"Turkmenistan","TKM","Wealth quartiles","TKMw44","Highest 25%",93.8
"Turkmenistan","TKM","Subnat","TKMr102","Akhal",82.4
"Turkmenistan","TKM","Subnat","TKMr101","Ashgabat City",93.8
"Turkmenistan","TKM","Subnat","TKMr103","Balkan",87.1
"Turkmenistan","TKM","Subnat","TKMr104","Dashoguz",79.4
"Turkmenistan","TKM","Subnat","TKMr105","Lebap",83.3
"Turkmenistan","TKM","Subnat","TKMr106","Mary",80.2
"Uganda","UGA","National","UGAt","Total",28.8
"Uganda","UGA","Urb/rur","UGAtu","Urban",44.2
"Uganda","UGA","Urb/rur","UGAtr","Rural",23.5
"Uganda","UGA","Poverty","UGAp1","Poor",22.9
"Uganda","UGA","Poverty","UGAp0","Nonpoor",65.6
"Uganda","UGA","Wealth quartiles","UGAw41","Lowest 25%",12.6
"Uganda","UGA","Wealth quartiles","UGAw42","Second 25%",19.0
"Uganda","UGA","Wealth quartiles","UGAw43","Third 25%",29.3
"Uganda","UGA","Wealth quartiles","UGAw44","Highest 25%",54.4
"Uganda","UGA","Subnat","UGAr201"," Central (Central 1, Central 2, Kampala)",
"Uganda","UGA","Subnat","UGAr202"," Eastern (Eastern, East Central)",
"Uganda","UGA","Subnat","UGAr203"," Northern (North, Karamoja, West Nile)",
"Uganda","UGA","Subnat","UGAr204"," Western (Western, Southwest)",
"Uganda","UGA","Subnat","UGAr101","Central 1 (Central South)",41.7
"Uganda","UGA","Subnat","UGAr102","Central 2 (Central North)",32.5
"Uganda","UGA","Subnat","UGAr104","East Central (Busoga)",28.2
"Uganda","UGA","Subnat","UGAr105","Eastern (Bukedi, Bugishu, Teso)",23.5
"Uganda","UGA","Subnat","UGAr103","Kampala",55.9
"Uganda","UGA","Subnat","UGAr106","North (Karamoja, Lango, Acholi)",19.0
"Uganda","UGA","Subnat","UGAr109","Southwest (Ankole, Kigezi)",26.0
"Uganda","UGA","Subnat","UGAr107","West Nile",19.4
"Uganda","UGA","Subnat","UGAr108","Western (Bunyoro, Tooro)",25.6
"Ukraine","UKR","National","UKRt","Total",81.2
"Ukraine","UKR","Urb/rur","UKRtu","Urban",84.8
"Ukraine","UKR","Urb/rur","UKRtr","Rural",71.1
"Ukraine","UKR","Poverty","UKRp1","Poor",41.9
"Ukraine","UKR","Poverty","UKRp0","Nonpoor",81.9
"Ukraine","UKR","Wealth quartiles","UKRw41","Lowest 25%",67.0
"Ukraine","UKR","Wealth quartiles","UKRw42","Second 25%",82.1
"Ukraine","UKR","Wealth quartiles","UKRw43","Third 25%",87.6
"Ukraine","UKR","Wealth quartiles","UKRw44","Highest 25%",88.0
"Ukraine","UKR","Subnat","UKRr102","Central",77.3
"Ukraine","UKR","Subnat","UKRr103","East",83.9
"Ukraine","UKR","Subnat","UKRr101","North",80.2
"Ukraine","UKR","Subnat","UKRr104","South",83.8
"Ukraine","UKR","Subnat","UKRr105","West",77.9
"Uruguay","URY","National","URYt","Total",89.8
"Uruguay","URY","Urb/rur","URYtu","Urban",90.1
"Uruguay","URY","Urb/rur","URYtr","Rural",86.7
"Uruguay","URY","Poverty","URYp1","Poor",37.3
"Uruguay","URY","Poverty","URYp0","Nonpoor",91.2
"Uruguay","URY","Wealth quartiles","URYw41","Lowest 25%",82.9
"Uruguay","URY","Wealth quartiles","URYw42","Second 25%",90.3
"Uruguay","URY","Wealth quartiles","URYw43","Third 25%",91.3
"Uruguay","URY","Wealth quartiles","URYw44","Highest 25%",94.5
"Uruguay","URY","Subnat","URYr105","Centro (Durazno and Tacuarembo)",89.7
"Uruguay","URY","Subnat","URYr106","Centro Sur (Flores, Florida and Lavalleja)",89.1
"Uruguay","URY","Subnat","URYr103","Costa Este (Canelones, Maldonado and Rocha)",90.7
"Uruguay","URY","Subnat","URYr107","Litoral Norte (Paysandu, Salto and Rio Negro)",89.1
"Uruguay","URY","Subnat","URYr104","Litoral Sur (Soriano, Colonia and San Jose)",88.9
"Uruguay","URY","Subnat","URYr101","Montevideo and Metropolitan area",90.1
"Uruguay","URY","Subnat","URYr102","Norte (Artigas, Rivera, Cerro Largo and Trienta y Tres)",88.5
"Uzbekistan","UZB","National","UZBt","Total",
"Uzbekistan","UZB","Urb/rur","UZBtu","Urban",
"Uzbekistan","UZB","Urb/rur","UZBtr","Rural",
"Uzbekistan","UZB","Poverty","UZBp1","Poor",
"Uzbekistan","UZB","Poverty","UZBp0","Nonpoor",
"Uzbekistan","UZB","Wealth quartiles","UZBw41","Lowest 25%",
"Uzbekistan","UZB","Wealth quartiles","UZBw42","Second 25%",
"Uzbekistan","UZB","Wealth quartiles","UZBw43","Third 25%",
"Uzbekistan","UZB","Wealth quartiles","UZBw44","Highest 25%",
"Uzbekistan","UZB","Subnat","UZBr102","Central (Navoi, Bukhara, Samarkand)",
"Uzbekistan","UZB","Subnat","UZBr104","Central-East (Dzhizak, Syrdarya)",
"Uzbekistan","UZB","Subnat","UZBr105","East (Namangan, Fergana, Andizhan)",
"Uzbekistan","UZB","Subnat","UZBr103","South (Kashkadarya, Surkhandarya)",
"Uzbekistan","UZB","Subnat","UZBr106","Tashkent",
"Uzbekistan","UZB","Subnat","UZBr101","West (Karakalpakstan, Khorezm)",
"Vanuatu","VUT","National","VUTt","Total",
"Vanuatu","VUT","Urb/rur","VUTtu","Urban",
"Vanuatu","VUT","Urb/rur","VUTtr","Rural",
"Vanuatu","VUT","Poverty","VUTp1","Poor",
"Vanuatu","VUT","Poverty","VUTp0","Nonpoor",
"Vanuatu","VUT","Wealth quartiles","VUTw41","Lowest 25%",
"Vanuatu","VUT","Wealth quartiles","VUTw42","Second 25%",
"Vanuatu","VUT","Wealth quartiles","VUTw43","Third 25%",
"Vanuatu","VUT","Wealth quartiles","VUTw44","Highest 25%",
"Vanuatu","VUT","Subnat","VUTr108","Luganville",
"Vanuatu","VUT","Subnat","VUTr103","Malampa",
"Vanuatu","VUT","Subnat","VUTr104","Penama",
"Vanuatu","VUT","Subnat","VUTr107","Port Vila",
"Vanuatu","VUT","Subnat","VUTr105","Sanma",
"Vanuatu","VUT","Subnat","VUTr102","Shefa",
"Vanuatu","VUT","Subnat","VUTr101","Tafea",
"Vanuatu","VUT","Subnat","VUTr106","Torba",
"Venezuela","VEN","National","VENt","Total",90.0
"Venezuela","VEN","Urb/rur","VENtu","Urban",90.2
"Venezuela","VEN","Urb/rur","VENtr","Rural",87.6
"Venezuela","VEN","Poverty","VENp1","Poor",39.6
"Venezuela","VEN","Poverty","VENp0","Nonpoor",90.5
"Venezuela","VEN","Wealth quartiles","VENw41","Lowest 25%",
"Venezuela","VEN","Wealth quartiles","VENw42","Second 25%",
"Venezuela","VEN","Wealth quartiles","VENw43","Third 25%",
"Venezuela","VEN","Wealth quartiles","VENw44","Highest 25%",
"Venezuela","VEN","Subnat","VENr201"," Region Capital",91.1
"Venezuela","VEN","Subnat","VENr206"," Region Central",91.2
"Venezuela","VEN","Subnat","VENr203"," Region Centro-Occidental",86.9
"Venezuela","VEN","Subnat","VENr207"," Region Guayana",86.2
"Venezuela","VEN","Subnat","VENr208"," Region Los Andes",91.3
"Venezuela","VEN","Subnat","VENr205"," Region Los Llanos",90.0
"Venezuela","VEN","Subnat","VENr204"," Region Oriental",90.1
